,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
496,201708,2017-08-17,12472,37,25687,6,35,27,22,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
497,201708,2017-08-18,12472,40,24179,7,40,32,26,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
498,201708,2017-08-20,12472,32,24674,4,29,24,17,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
499,201708,2017-08-21,12472,32,24090,6,30,24,22,2,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
500,201708,2017-08-22,12472,32,25913,5,29,23,20,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
501,201708,2017-08-24,12472,33,25675,3,30,26,19,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
502,201708,2017-08-25,12472,39,24549,6,39,32,25,2,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
503,201708,2017-08-27,12472,32,24898,5,30,26,20,1,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
504,201708,2017-08-28,12472,37,24822,4,36,28,24,2,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
505,201708,2017-08-29,12472,37,25689,7,34,24,21,2,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
506,201708,2017-08-31,12472,40,24140,6,37,31,22,2,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
507,201706,2017-06-01,12482,32,24269,6,27,17,10,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
508,201706,2017-06-03,12482,28,25367,7,26,20,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
509,201706,2017-06-05,12482,29,25760,7,26,17,8,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
510,201706,2017-06-06,12482,33,24517,8,31,24,14,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
511,201706,2017-06-07,12482,28,25789,6,26,20,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
512,201706,2017-06-08,12482,30,25994,6,28,20,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
513,201706,2017-06-10,12482,29,24115,6,26,21,12,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
514,201706,2017-06-12,12482,32,24390,9,29,19,12,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
515,201706,2017-06-13,12482,28,25248,7,25,16,7,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
516,201706,2017-06-14,12482,29,25780,7,26,17,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
517,201706,2017-06-15,12482,30,24928,6,27,18,10,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
518,201706,2017-06-19,12482,28,24476,8,24,17,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
519,201706,2017-06-20,12482,32,25351,7,29,20,9,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
520,201706,2017-06-21,12482,31,24503,8,27,19,8,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
521,201706,2017-06-22,12482,32,25871,9,30,18,12,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
522,201706,2017-06-24,12482,31,25735,8,29,22,13,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
523,201706,2017-06-26,12482,31,25213,9,27,17,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
524,201706,2017-06-27,12482,31,25543,8,27,19,13,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
525,201706,2017-06-28,12482,33,25205,9,29,20,14,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
526,201707,2017-07-01,12482,31,24385,7,27,16,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
527,201707,2017-07-05,12482,29,25071,9,25,18,9,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
528,201707,2017-07-06,12482,28,24491,7,24,18,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
529,201707,2017-07-08,12482,31,24121,9,29,18,12,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
530,201707,2017-07-10,12482,32,24969,9,29,18,12,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
531,201707,2017-07-11,12482,30,24875,6,29,22,12,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
532,201707,2017-07-12,12482,29,25807,9,26,20,13,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
533,201707,2017-07-15,12482,33,25859,7,31,22,14,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
534,201707,2017-07-17,12482,29,24652,7,25,16,8,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
535,201707,2017-07-18,12482,28,24145,8,26,17,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
536,201707,2017-07-19,12482,33,24311,7,30,18,12,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
537,201707,2017-07-24,12482,33,24249,9,28,19,12,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
538,201707,2017-07-25,12482,31,25252,8,29,22,13,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
539,201707,2017-07-26,12482,33,24409,9,30,22,15,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
540,201707,2017-07-27,12482,33,24236,10,29,22,15,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
541,201707,2017-07-29,12482,28,25658,7,25,18,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
542,201707,2017-07-31,12482,33,25761,9,30,23,12,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
543,201708,2017-08-01,12482,30,25530,9,26,16,9,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
544,201708,2017-08-02,12482,30,24308,8,26,21,11,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
545,201708,2017-08-03,12482,33,25292,9,29,21,14,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
546,201708,2017-08-05,12482,32,24577,7,30,24,17,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
547,201708,2017-08-07,12482,30,25908,6,27,17,9,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
548,201708,2017-08-08,12482,33,24664,7,29,21,15,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
549,201708,2017-08-10,12482,33,25258,8,30,23,14,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
550,201708,2017-08-12,12482,30,25949,8,26,19,13,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
551,201708,2017-08-14,12482,30,24682,8,26,17,9,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
552,201708,2017-08-15,12482,30,24531,8,26,21,14,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
553,201708,2017-08-16,12482,28,24668,6,27,16,10,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
554,201708,2017-08-17,12482,28,25791,7,25,16,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
555,201708,2017-08-19,12482,32,24189,6,27,21,13,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
556,201708,2017-08-21,12482,30,25966,9,28,19,11,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
557,201708,2017-08-22,12482,28,25278,6,24,17,9,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
558,201708,2017-08-23,12482,29,25369,7,26,17,9,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
559,201708,2017-08-24,12482,28,25798,7,25,16,9,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
560,201708,2017-08-26,12482,28,25839,6,24,19,12,4,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
561,201708,2017-08-28,12482,32,25473,6,30,22,15,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
562,201708,2017-08-29,12482,29,24796,8,28,19,13,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
563,201708,2017-08-30,12482,30,25142,9,27,22,11,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
564,201708,2017-08-31,12482,30,25569,7,28,17,10,3,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
565,201706,2017-06-01,12483,32,24107,9,28,21,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
566,201706,2017-06-03,12483,33,24788,8,29,18,11,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
567,201706,2017-06-05,12483,28,25354,8,27,21,15,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
568,201706,2017-06-06,12483,29,24563,8,25,19,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
569,201706,2017-06-07,12483,31,24294,9,27,20,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
570,201706,2017-06-08,12483,31,25647,8,28,17,7,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
571,201706,2017-06-10,12483,32,25632,8,30,22,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
572,201706,2017-06-12,12483,28,24771,7,25,16,7,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
573,201706,2017-06-13,12483,33,24509,9,29,20,11,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
574,201706,2017-06-14,12483,32,24071,8,28,21,8,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
575,201706,2017-06-15,12483,30,25292,7,27,21,10,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
576,201706,2017-06-17,12483,33,24736,10,30,22,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
577,201706,2017-06-19,12483,29,25706,7,25,17,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
578,201706,2017-06-20,12483,33,25249,8,29,22,15,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
579,201706,2017-06-21,12483,33,24739,8,29,22,15,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
580,201706,2017-06-22,12483,28,24942,6,26,21,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
581,201706,2017-06-24,12483,32,24243,6,28,18,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
582,201706,2017-06-26,12483,33,25340,7,31,20,8,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
583,201706,2017-06-27,12483,30,24313,9,27,20,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
584,201706,2017-06-28,12483,32,25874,7,28,18,13,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
585,201706,2017-06-29,12483,30,24160,6,27,21,13,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
586,201707,2017-07-01,12483,30,25377,7,26,19,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
587,201707,2017-07-05,12483,32,25795,8,30,19,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
588,201707,2017-07-06,12483,29,25460,6,28,19,11,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
589,201707,2017-07-08,12483,29,25970,8,27,21,14,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
590,201707,2017-07-10,12483,31,25104,7,29,22,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
591,201707,2017-07-11,12483,32,24471,6,30,18,13,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
592,201707,2017-07-12,12483,32,25767,7,27,20,13,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
593,201707,2017-07-13,12483,29,25341,8,26,20,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
594,201707,2017-07-15,12483,28,25988,8,26,16,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
595,201707,2017-07-17,12483,30,24393,6,27,21,14,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
596,201707,2017-07-18,12483,32,25920,7,28,18,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
597,201707,2017-07-19,12483,33,25658,7,30,19,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
598,201707,2017-07-20,12483,32,25611,7,29,17,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
599,201707,2017-07-22,12483,32,24673,9,28,17,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
600,201707,2017-07-24,12483,29,25044,8,26,20,13,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
601,201707,2017-07-25,12483,28,25450,6,24,17,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
602,201707,2017-07-26,12483,28,24080,7,25,18,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
603,201707,2017-07-27,12483,30,25150,6,27,16,11,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
604,201707,2017-07-29,12483,32,25856,10,30,21,13,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
605,201707,2017-07-31,12483,28,25152,6,24,17,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
606,201708,2017-08-01,12483,31,25885,7,26,16,9,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
607,201708,2017-08-02,12483,33,25244,7,28,17,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
608,201708,2017-08-03,12483,33,25040,8,31,20,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
609,201708,2017-08-05,12483,28,25493,6,25,17,10,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
610,201708,2017-08-07,12483,32,24382,8,28,18,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
611,201708,2017-08-08,12483,33,24853,9,31,19,14,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
612,201708,2017-08-10,12483,31,24415,9,29,19,10,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
613,201708,2017-08-12,12483,28,25848,8,25,19,13,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
614,201708,2017-08-14,12483,33,25400,9,31,23,15,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
615,201708,2017-08-15,12483,28,24630,8,26,20,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
616,201708,2017-08-16,12483,28,25079,6,27,17,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
617,201708,2017-08-17,12483,30,24669,6,27,17,10,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
618,201708,2017-08-19,12483,29,24732,7,26,20,11,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
619,201708,2017-08-21,12483,28,24097,7,26,17,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
620,201708,2017-08-22,12483,28,25972,8,25,15,10,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
621,201708,2017-08-23,12483,28,24867,6,24,17,9,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
622,201708,2017-08-24,12483,29,24029,6,27,17,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
623,201708,2017-08-26,12483,32,25500,9,27,19,10,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
624,201708,2017-08-28,12483,30,25554,7,26,17,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
625,201708,2017-08-29,12483,28,24915,6,24,15,8,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
626,201708,2017-08-30,12483,31,25317,6,29,20,12,4,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
627,201708,2017-08-31,12483,29,24637,6,27,19,12,3,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
628,201706,2017-06-01,12484,30,24842,7,27,18,8,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
629,201706,2017-06-03,12484,31,24869,7,28,22,13,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
630,201706,2017-06-05,12484,29,25769,7,25,17,9,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
631,201706,2017-06-06,12484,28,24515,8,25,20,9,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
632,201706,2017-06-07,12484,33,24591,8,28,18,12,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
633,201706,2017-06-08,12484,31,24408,7,28,22,15,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
634,201706,2017-06-10,12484,32,25800,10,28,21,10,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
635,201706,2017-06-12,12484,30,25938,8,28,18,9,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
636,201706,2017-06-13,12484,30,25099,7,29,21,12,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
637,201706,2017-06-14,12484,30,25430,6,26,21,15,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
638,201706,2017-06-15,12484,30,24578,8,27,20,13,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
639,201706,2017-06-17,12484,28,25057,6,25,15,9,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
640,201706,2017-06-19,12484,28,25330,7,25,17,10,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
641,201706,2017-06-20,12484,32,24314,8,30,24,13,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
642,201706,2017-06-21,12484,30,25861,6,26,19,8,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
643,201706,2017-06-22,12484,32,24610,9,29,17,8,4,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
644,201706,2017-06-24,12484,28,24632,6,25,18,9,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
645,201706,2017-06-26,12484,29,24320,6,26,16,9,3,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
